Course Id,Course Name,Start Date,End Date,School Id,Teacher Id,Subjects
1894,Aviation,2014-12-22,2018-12-22,76,1137,"Archaeology,Architectural Technolog"
1895,Aviation,2014-12-22,2018-12-22,77,1153,"Archaeology,Architectural Technolog"
1896,Aviation,2014-12-22,2018-12-22,78,1156,"Archaeology,Architectural Technolog"
1897,Aviation,2014-12-22,2018-12-22,79,1184,"Archaeology,Architectural Technolog"
1898,Aviation,2014-12-22,2018-12-22,80,1206,"Archaeology,Architectural Technolog"
1899,Aviation,2014-12-22,2018-12-22,81,1226,"Archaeology,Architectural Technolog"
1900,Aviation,2014-12-22,2018-12-22,82,1240,"Archaeology,Architectural Technolog"
1901,Aviation,2014-12-22,2018-12-22,83,1248,"Archaeology,Architectural Technolog"
1902,Aviation,2014-12-22,2018-12-22,84,1262,"Archaeology,Architectural Technolog"
1903,Aviation,2014-12-22,2018-12-22,85,1287,"Archaeology,Architectural Technolog"
1904,Aviation,2014-12-22,2018-12-22,86,1291,"Archaeology,Architectural Technolog"
1905,Aviation,2014-12-22,2018-12-22,87,1301,"Archaeology,Architectural Technolog"
1906,Aviation,2014-12-22,2018-12-22,88,1315,"Archaeology,Architectural Technolog"
1907,Aviation,2014-12-22,2018-12-22,89,1332,"Archaeology,Architectural Technolog"
1908,Aviation,2014-12-22,2018-12-22,90,1346,"Archaeology,Architectural Technolog"
1909,Aviation,2014-12-22,2018-12-22,91,1376,"Archaeology,Architectural Technolog"
1910,Aviation,2014-12-22,2018-12-22,92,1392,"Archaeology,Architectural Technolog"
1911,Aviation,2014-12-22,2018-12-22,93,1403,"Archaeology,Architectural Technolog"
1912,Aviation,2014-12-22,2018-12-22,94,1412,"Archaeology,Architectural Technolog"
1913,Aviation,2014-12-22,2018-12-22,95,1429,"Archaeology,Architectural Technolog"
1914,Aviation,2014-12-22,2018-12-22,96,1442,"Archaeology,Architectural Technolog"
1915,Aviation,2014-12-22,2018-12-22,97,1455,"Archaeology,Architectural Technolog"
1916,Aviation,2014-12-22,2018-12-22,98,1466,"Archaeology,Architectural Technolog"
1917,Aviation,2014-12-22,2018-12-22,99,1479,"Archaeology,Architectural Technolog"
1918,Aviation,2014-12-22,2018-12-22,100,1498,"Archaeology,Architectural Technolog"
1919,Aviation,2014-12-22,2018-12-22,101,1512,"Archaeology,Architectural Technolog"
1920,BBA,2014-12-22,2017-12-22,1,8,"Accounting,Administration,Mathematics"
1921,BBA,2014-12-22,2017-12-22,2,22,"Accounting,Administration,Mathematics"
1922,BBA,2014-12-22,2017-12-22,3,54,"Accounting,Administration,Mathematics"
1923,BBA,2014-12-22,2017-12-22,4,70,"Accounting,Administration,Mathematics"
1924,BBA,2014-12-22,2017-12-22,5,80,"Accounting,Administration,Mathematics"
1925,BBA,2014-12-22,2017-12-22,6,100,"Accounting,Administration,Mathematics"
1926,BBA,2014-12-22,2017-12-22,7,108,"Accounting,Administration,Mathematics"
1927,BBA,2014-12-22,2017-12-22,8,132,"Accounting,Administration,Mathematics"
1928,BBA,2014-12-22,2017-12-22,9,9,"Accounting,Administration,Mathematics"
1929,BBA,2014-12-22,2017-12-22,10,155,"Accounting,Administration,Mathematics"
1930,BBA,2014-12-22,2017-12-22,11,165,"Accounting,Administration,Mathematics"
1931,BBA,2014-12-22,2017-12-22,12,184,"Accounting,Administration,Mathematics"
1932,BBA,2014-12-22,2017-12-22,13,190,"Accounting,Administration,Mathematics"
1933,BBA,2014-12-22,2017-12-22,14,212,"Accounting,Administration,Mathematics"
1934,BBA,2014-12-22,2017-12-22,15,238,"Accounting,Administration,Mathematics"
1935,BBA,2014-12-22,2017-12-22,16,246,"Accounting,Administration,Mathematics"
1936,BBA,2014-12-22,2017-12-22,17,260,"Accounting,Administration,Mathematics"
1937,BBA,2014-12-22,2017-12-22,18,274,"Accounting,Administration,Mathematics"
1938,BBA,2014-12-22,2017-12-22,19,296,"Accounting,Administration,Mathematics"
1939,BBA,2014-12-22,2017-12-22,20,307,"Accounting,Administration,Mathematics"
1940,BBA,2014-12-22,2017-12-22,21,311,"Accounting,Administration,Mathematics"
1941,BBA,2014-12-22,2017-12-22,22,325,"Accounting,Administration,Mathematics"
1942,BBA,2014-12-22,2017-12-22,23,338,"Accounting,Administration,Mathematics"
1943,BBA,2014-12-22,2017-12-22,24,366,"Accounting,Administration,Mathematics"
1944,BBA,2014-12-22,2017-12-22,25,372,"Accounting,Administration,Mathematics"
1945,BBA,2014-12-22,2017-12-22,26,392,"Accounting,Administration,Mathematics"
1946,BBA,2014-12-22,2017-12-22,27,410,"Accounting,Administration,Mathematics"
1947,BBA,2014-12-22,2017-12-22,28,426,"Accounting,Administration,Mathematics"
1948,BBA,2014-12-22,2017-12-22,29,436,"Accounting,Administration,Mathematics"
1949,BBA,2014-12-22,2017-12-22,30,451,"Accounting,Administration,Mathematics"
1950,BBA,2014-12-22,2017-12-22,31,471,"Accounting,Administration,Mathematics"
1951,BBA,2014-12-22,2017-12-22,32,476,"Accounting,Administration,Mathematics"
1952,BBA,2014-12-22,2017-12-22,33,487,"Accounting,Administration,Mathematics"
1953,BBA,2014-12-22,2017-12-22,34,514,"Accounting,Administration,Mathematics"
1954,BBA,2014-12-22,2017-12-22,35,528,"Accounting,Administration,Mathematics"
1955,BBA,2014-12-22,2017-12-22,36,552,"Accounting,Administration,Mathematics"
1956,BBA,2014-12-22,2017-12-22,37,566,"Accounting,Administration,Mathematics"
1957,BBA,2014-12-22,2017-12-22,38,580,"Accounting,Administration,Mathematics"
1958,BBA,2014-12-22,2017-12-22,39,592,"Accounting,Administration,Mathematics"
1959,BBA,2014-12-22,2017-12-22,40,608,"Accounting,Administration,Mathematics"
1960,BBA,2014-12-22,2017-12-22,41,626,"Accounting,Administration,Mathematics"
1961,BBA,2014-12-22,2017-12-22,42,637,"Accounting,Administration,Mathematics"
1962,BBA,2014-12-22,2017-12-22,43,649,"Accounting,Administration,Mathematics"
1963,BBA,2014-12-22,2017-12-22,44,659,"Accounting,Administration,Mathematics"
1964,BBA,2014-12-22,2017-12-22,45,672,"Accounting,Administration,Mathematics"
1965,BBA,2014-12-22,2017-12-22,46,694,"Accounting,Administration,Mathematics"
1966,BBA,2014-12-22,2017-12-22,47,716,"Accounting,Administration,Mathematics"
1967,BBA,2014-12-22,2017-12-22,48,732,"Accounting,Administration,Mathematics"
1968,BBA,2014-12-22,2017-12-22,49,742,"Accounting,Administration,Mathematics"
1969,BBA,2014-12-22,2017-12-22,50,757,"Accounting,Administration,Mathematics"
1970,BBA,2014-12-22,2017-12-22,51,779,"Accounting,Administration,Mathematics"
1971,BBA,2014-12-22,2017-12-22,52,787,"Accounting,Administration,Mathematics"
1972,BBA,2014-12-22,2017-12-22,53,800,"Accounting,Administration,Mathematics"
1973,BBA,2014-12-22,2017-12-22,54,809,"Accounting,Administration,Mathematics"
1974,BBA,2014-12-22,2017-12-22,55,825,"Accounting,Administration,Mathematics"
1975,BBA,2014-12-22,2017-12-22,56,834,"Accounting,Administration,Mathematics"
1976,BBA,2014-12-22,2017-12-22,57,858,"Accounting,Administration,Mathematics"
1977,BBA,2014-12-22,2017-12-22,58,874,"Accounting,Administration,Mathematics"
1978,BBA,2014-12-22,2017-12-22,59,896,"Accounting,Administration,Mathematics"
1979,BBA,2014-12-22,2017-12-22,60,909,"Accounting,Administration,Mathematics"
1980,BBA,2014-12-22,2017-12-22,61,930,"Accounting,Administration,Mathematics"
1981,BBA,2014-12-22,2017-12-22,62,938,"Accounting,Administration,Mathematics"
1982,BBA,2014-12-22,2017-12-22,63,947,"Accounting,Administration,Mathematics"
1983,BBA,2014-12-22,2017-12-22,64,959,"Accounting,Administration,Mathematics"
1984,BBA,2014-12-22,2017-12-22,65,977,"Accounting,Administration,Mathematics"
1985,BBA,2014-12-22,2017-12-22,66,987,"Accounting,Administration,Mathematics"
1986,BBA,2014-12-22,2017-12-22,67,1000,"Accounting,Administration,Mathematics"
1987,BBA,2014-12-22,2017-12-22,68,1026,"Accounting,Administration,Mathematics"
1988,BBA,2014-12-22,2017-12-22,69,1034,"Accounting,Administration,Mathematics"
1989,BBA,2014-12-22,2017-12-22,70,1063,"Accounting,Administration,Mathematics"
1990,BBA,2014-12-22,2017-12-22,71,1072,"Accounting,Administration,Mathematics"
1991,BBA,2014-12-22,2017-12-22,72,1087,"Accounting,Administration,Mathematics"
1992,BBA,2014-12-22,2017-12-22,73,1097,"Accounting,Administration,Mathematics"
1993,BBA,2014-12-22,2017-12-22,74,1112,"Accounting,Administration,Mathematics"
1994,BBA,2014-12-22,2017-12-22,75,1133,"Accounting,Administration,Mathematics"
1995,BBA,2014-12-22,2017-12-22,76,1143,"Accounting,Administration,Mathematics"
1996,BBA,2014-12-22,2017-12-22,77,1155,"Accounting,Administration,Mathematics"
1997,BBA,2014-12-22,2017-12-22,78,1172,"Accounting,Administration,Mathematics"
1998,BBA,2014-12-22,2017-12-22,79,1183,"Accounting,Administration,Mathematics"
1999,BBA,2014-12-22,2017-12-22,80,1210,"Accounting,Administration,Mathematics"
2000,BBA,2014-12-22,2017-12-22,81,1214,"Accounting,Administration,Mathematics"
2001,BBA,2014-12-22,2017-12-22,82,1240,"Accounting,Administration,Mathematics"
2002,BBA,2014-12-22,2017-12-22,83,1260,"Accounting,Administration,Mathematics"
2003,BBA,2014-12-22,2017-12-22,84,1268,"Accounting,Administration,Mathematics"
2004,BBA,2014-12-22,2017-12-22,85,1279,"Accounting,Administration,Mathematics"
2005,BBA,2014-12-22,2017-12-22,86,1289,"Accounting,Administration,Mathematics"
2006,BBA,2014-12-22,2017-12-22,87,1305,"Accounting,Administration,Mathematics"
2007,BBA,2014-12-22,2017-12-22,88,1313,"Accounting,Administration,Mathematics"
2008,BBA,2014-12-22,2017-12-22,89,1334,"Accounting,Administration,Mathematics"
2009,BBA,2014-12-22,2017-12-22,90,1356,"Accounting,Administration,Mathematics"
2010,BBA,2014-12-22,2017-12-22,91,1372,"Accounting,Administration,Mathematics"
2011,BBA,2014-12-22,2017-12-22,92,1384,"Accounting,Administration,Mathematics"
2012,BBA,2014-12-22,2017-12-22,93,1409,"Accounting,Administration,Mathematics"
2013,BBA,2014-12-22,2017-12-22,94,1422,"Accounting,Administration,Mathematics"
2014,BBA,2014-12-22,2017-12-22,95,1437,"Accounting,Administration,Mathematics"
2015,BBA,2014-12-22,2017-12-22,96,1448,"Accounting,Administration,Mathematics"
2016,BBA,2014-12-22,2017-12-22,97,1457,"Accounting,Administration,Mathematics"
2017,BBA,2014-12-22,2017-12-22,98,1472,"Accounting,Administration,Mathematics"
2018,BBA,2014-12-22,2017-12-22,99,1483,"Accounting,Administration,Mathematics"
2019,BBA,2014-12-22,2017-12-22,100,1486,"Accounting,Administration,Mathematics"
2020,BBA,2014-12-22,2017-12-22,101,1506,"Accounting,Administration,Mathematics"
2021,BCA,2014-12-22,2017-12-22,1,9,"Communication Studies,Computer Science,Information Systems,Mathematics"
2022,BCA,2014-12-22,2017-12-22,2,32,"Communication Studies,Computer Science,Information Systems,Mathematics"
2023,BCA,2014-12-22,2017-12-22,3,56,"Communication Studies,Computer Science,Information Systems,Mathematics"
2024,BCA,2014-12-22,2017-12-22,4,58,"Communication Studies,Computer Science,Information Systems,Mathematics"
2025,BCA,2014-12-22,2017-12-22,5,88,"Communication Studies,Computer Science,Information Systems,Mathematics"
2026,BCA,2014-12-22,2017-12-22,6,98,"Communication Studies,Computer Science,Information Systems,Mathematics"
2027,BCA,2014-12-22,2017-12-22,7,118,"Communication Studies,Computer Science,Information Systems,Mathematics"
2028,BCA,2014-12-22,2017-12-22,8,131,"Communication Studies,Computer Science,Information Systems,Mathematics"
2029,BCA,2014-12-22,2017-12-22,9,9,"Communication Studies,Computer Science,Information Systems,Mathematics"
2030,BCA,2014-12-22,2017-12-22,10,153,"Communication Studies,Computer Science,Information Systems,Mathematics"
2031,BCA,2014-12-22,2017-12-22,11,163,"Communication Studies,Computer Science,Information Systems,Mathematics"
2032,BCA,2014-12-22,2017-12-22,12,172,"Communication Studies,Computer Science,Information Systems,Mathematics"
2033,BCA,2014-12-22,2017-12-22,13,200,"Communication Studies,Computer Science,Information Systems,Mathematics"
2034,BCA,2014-12-22,2017-12-22,14,222,"Communication Studies,Computer Science,Information Systems,Mathematics"
2035,BCA,2014-12-22,2017-12-22,15,224,"Communication Studies,Computer Science,Information Systems,Mathematics"
2036,BCA,2014-12-22,2017-12-22,16,250,"Communication Studies,Computer Science,Information Systems,Mathematics"
2037,BCA,2014-12-22,2017-12-22,17,270,"Communication Studies,Computer Science,Information Systems,Mathematics"
2038,BCA,2014-12-22,2017-12-22,18,281,"Communication Studies,Computer Science,Information Systems,Mathematics"
2039,BCA,2014-12-22,2017-12-22,19,294,"Communication Studies,Computer Science,Information Systems,Mathematics"
2040,BCA,2014-12-22,2017-12-22,20,309,"Communication Studies,Computer Science,Information Systems,Mathematics"
2041,BCA,2014-12-22,2017-12-22,21,315,"Communication Studies,Computer Science,Information Systems,Mathematics"
2042,BCA,2014-12-22,2017-12-22,22,325,"Communication Studies,Computer Science,Information Systems,Mathematics"
2043,BCA,2014-12-22,2017-12-22,23,348,"Communication Studies,Computer Science,Information Systems,Mathematics"
2044,BCA,2014-12-22,2017-12-22,24,352,"Communication Studies,Computer Science,Information Systems,Mathematics"
2045,BCA,2014-12-22,2017-12-22,25,378,"Communication Studies,Computer Science,Information Systems,Mathematics"
2046,BCA,2014-12-22,2017-12-22,26,404,"Communication Studies,Computer Science,Information Systems,Mathematics"
2047,BCA,2014-12-22,2017-12-22,27,406,"Communication Studies,Computer Science,Information Systems,Mathematics"
2048,BCA,2014-12-22,2017-12-22,28,423,"Communication Studies,Computer Science,Information Systems,Mathematics"
2049,BCA,2014-12-22,2017-12-22,29,446,"Communication Studies,Computer Science,Information Systems,Mathematics"
2050,BCA,2014-12-22,2017-12-22,30,461,"Communication Studies,Computer Science,Information Systems,Mathematics"
2051,BCA,2014-12-22,2017-12-22,31,463,"Communication Studies,Computer Science,Information Systems,Mathematics"
2052,BCA,2014-12-22,2017-12-22,32,478,"Communication Studies,Computer Science,Information Systems,Mathematics"
2053,BCA,2014-12-22,2017-12-22,33,491,"Communication Studies,Computer Science,Information Systems,Mathematics"
2054,BCA,2014-12-22,2017-12-22,34,508,"Communication Studies,Computer Science,Information Systems,Mathematics"
2055,BCA,2014-12-22,2017-12-22,35,534,"Communication Studies,Computer Science,Information Systems,Mathematics"
2056,BCA,2014-12-22,2017-12-22,36,542,"Communication Studies,Computer Science,Information Systems,Mathematics"
2057,BCA,2014-12-22,2017-12-22,37,562,"Communication Studies,Computer Science,Information Systems,Mathematics"
2058,BCA,2014-12-22,2017-12-22,38,571,"Communication Studies,Computer Science,Information Systems,Mathematics"
2059,BCA,2014-12-22,2017-12-22,39,588,"Communication Studies,Computer Science,Information Systems,Mathematics"
2060,BCA,2014-12-22,2017-12-22,40,603,"Communication Studies,Computer Science,Information Systems,Mathematics"
2061,BCA,2014-12-22,2017-12-22,41,617,"Communication Studies,Computer Science,Information Systems,Mathematics"
2062,BCA,2014-12-22,2017-12-22,42,631,"Communication Studies,Computer Science,Information Systems,Mathematics"
2063,BCA,2014-12-22,2017-12-22,43,647,"Communication Studies,Computer Science,Information Systems,Mathematics"
2064,BCA,2014-12-22,2017-12-22,44,657,"Communication Studies,Computer Science,Information Systems,Mathematics"
2065,BCA,2014-12-22,2017-12-22,45,670,"Communication Studies,Computer Science,Information Systems,Mathematics"
2066,BCA,2014-12-22,2017-12-22,46,682,"Communication Studies,Computer Science,Information Systems,Mathematics"
2067,BCA,2014-12-22,2017-12-22,47,704,"Communication Studies,Computer Science,Information Systems,Mathematics"
2068,BCA,2014-12-22,2017-12-22,48,718,"Communication Studies,Computer Science,Information Systems,Mathematics"
2069,BCA,2014-12-22,2017-12-22,49,736,"Communication Studies,Computer Science,Information Systems,Mathematics"
2070,BCA,2014-12-22,2017-12-22,50,759,"Communication Studies,Computer Science,Information Systems,Mathematics"
2071,BCA,2014-12-22,2017-12-22,51,771,"Communication Studies,Computer Science,Information Systems,Mathematics"
2072,BCA,2014-12-22,2017-12-22,52,785,"Communication Studies,Computer Science,Information Systems,Mathematics"
2073,BCA,2014-12-22,2017-12-22,53,798,"Communication Studies,Computer Science,Information Systems,Mathematics"
2074,BCA,2014-12-22,2017-12-22,54,807,"Communication Studies,Computer Science,Information Systems,Mathematics"
2075,BCA,2014-12-22,2017-12-22,55,822,"Communication Studies,Computer Science,Information Systems,Mathematics"
2076,BCA,2014-12-22,2017-12-22,56,840,"Communication Studies,Computer Science,Information Systems,Mathematics"
2077,BCA,2014-12-22,2017-12-22,57,846,"Communication Studies,Computer Science,Information Systems,Mathematics"
2078,BCA,2014-12-22,2017-12-22,58,872,"Communication Studies,Computer Science,Information Systems,Mathematics"
2079,BCA,2014-12-22,2017-12-22,59,884,"Communication Studies,Computer Science,Information Systems,Mathematics"
2080,BCA,2014-12-22,2017-12-22,60,909,"Communication Studies,Computer Science,Information Systems,Mathematics"
2081,BCA,2014-12-22,2017-12-22,61,924,"Communication Studies,Computer Science,Information Systems,Mathematics"
2082,BCA,2014-12-22,2017-12-22,62,936,"Communication Studies,Computer Science,Information Systems,Mathematics"
2083,BCA,2014-12-22,2017-12-22,63,957,"Communication Studies,Computer Science,Information Systems,Mathematics"
2084,BCA,2014-12-22,2017-12-22,64,969,"Communication Studies,Computer Science,Information Systems,Mathematics"
2085,BCA,2014-12-22,2017-12-22,65,976,"Communication Studies,Computer Science,Information Systems,Mathematics"
2086,BCA,2014-12-22,2017-12-22,66,987,"Communication Studies,Computer Science,Information Systems,Mathematics"
2087,BCA,2014-12-22,2017-12-22,67,1010,"Communication Studies,Computer Science,Information Systems,Mathematics"
2088,BCA,2014-12-22,2017-12-22,68,1026,"Communication Studies,Computer Science,Information Systems,Mathematics"
2089,BCA,2014-12-22,2017-12-22,69,1040,"Communication Studies,Computer Science,Information Systems,Mathematics"
2090,BCA,2014-12-22,2017-12-22,70,1051,"Communication Studies,Computer Science,Information Systems,Mathematics"
2091,BCA,2014-12-22,2017-12-22,71,1078,"Communication Studies,Computer Science,Information Systems,Mathematics"
2092,BCA,2014-12-22,2017-12-22,72,1093,"Communication Studies,Computer Science,Information Systems,Mathematics"
2093,BCA,2014-12-22,2017-12-22,73,1097,"Communication Studies,Computer Science,Information Systems,Mathematics"
2094,BCA,2014-12-22,2017-12-22,74,1113,"Communication Studies,Computer Science,Information Systems,Mathematics"
2095,BCA,2014-12-22,2017-12-22,75,1128,"Communication Studies,Computer Science,Information Systems,Mathematics"
2096,BCA,2014-12-22,2017-12-22,76,1141,"Communication Studies,Computer Science,Information Systems,Mathematics"
2097,BCA,2014-12-22,2017-12-22,77,1155,"Communication Studies,Computer Science,Information Systems,Mathematics"
2098,BCA,2014-12-22,2017-12-22,78,1160,"Communication Studies,Computer Science,Information Systems,Mathematics"
2099,BCA,2014-12-22,2017-12-22,79,1193,"Communication Studies,Computer Science,Information Systems,Mathematics"
2100,BCA,2014-12-22,2017-12-22,80,1198,"Communication Studies,Computer Science,Information Systems,Mathematics"
2101,BCA,2014-12-22,2017-12-22,81,1220,"Communication Studies,Computer Science,Information Systems,Mathematics"
2102,BCA,2014-12-22,2017-12-22,82,1232,"Communication Studies,Computer Science,Information Systems,Mathematics"
2103,BCA,2014-12-22,2017-12-22,83,1252,"Communication Studies,Computer Science,Information Systems,Mathematics"
2104,BCA,2014-12-22,2017-12-22,84,1266,"Communication Studies,Computer Science,Information Systems,Mathematics"
2105,BCA,2014-12-22,2017-12-22,85,1275,"Communication Studies,Computer Science,Information Systems,Mathematics"
2106,BCA,2014-12-22,2017-12-22,86,1293,"Communication Studies,Computer Science,Information Systems,Mathematics"
2107,BCA,2014-12-22,2017-12-22,87,1305,"Communication Studies,Computer Science,Information Systems,Mathematics"
2108,BCA,2014-12-22,2017-12-22,88,1319,"Communication Studies,Computer Science,Information Systems,Mathematics"
2109,BCA,2014-12-22,2017-12-22,89,1332,"Communication Studies,Computer Science,Information Systems,Mathematics"
2110,BCA,2014-12-22,2017-12-22,90,1344,"Communication Studies,Computer Science,Information Systems,Mathematics"
2111,BCA,2014-12-22,2017-12-22,91,1364,"Communication Studies,Computer Science,Information Systems,Mathematics"
2112,BCA,2014-12-22,2017-12-22,92,1382,"Communication Studies,Computer Science,Information Systems,Mathematics"
2113,BCA,2014-12-22,2017-12-22,93,1395,"Communication Studies,Computer Science,Information Systems,Mathematics"
2114,BCA,2014-12-22,2017-12-22,94,1418,"Communication Studies,Computer Science,Information Systems,Mathematics"
2115,BCA,2014-12-22,2017-12-22,95,1433,"Communication Studies,Computer Science,Information Systems,Mathematics"
2116,BCA,2014-12-22,2017-12-22,96,1443,"Communication Studies,Computer Science,Information Systems,Mathematics"
2117,BCA,2014-12-22,2017-12-22,97,1461,"Communication Studies,Computer Science,Information Systems,Mathematics"
2118,BCA,2014-12-22,2017-12-22,98,1468,"Communication Studies,Computer Science,Information Systems,Mathematics"
2119,BCA,2014-12-22,2017-12-22,99,1481,"Communication Studies,Computer Science,Information Systems,Mathematics"
2120,BCA,2014-12-22,2017-12-22,100,1496,"Communication Studies,Computer Science,Information Systems,Mathematics"
2121,BCA,2014-12-22,2017-12-22,101,1516,"Communication Studies,Computer Science,Information Systems,Mathematics"
2122,PGDM,2014-12-22,2016-12-22,1,5,"Accounting,Administration,Business Management,Economics,Mathematics"
2123,PGDM,2014-12-22,2016-12-22,2,30,"Accounting,Administration,Business Management,Economics,Mathematics"
2124,PGDM,2014-12-22,2016-12-22,3,48,"Accounting,Administration,Business Management,Economics,Mathematics"
2125,PGDM,2014-12-22,2016-12-22,4,62,"Accounting,Administration,Business Management,Economics,Mathematics"
2126,PGDM,2014-12-22,2016-12-22,5,84,"Accounting,Administration,Business Management,Economics,Mathematics"
2127,PGDM,2014-12-22,2016-12-22,6,96,"Accounting,Administration,Business Management,Economics,Mathematics"
2128,PGDM,2014-12-22,2016-12-22,7,106,"Accounting,Administration,Business Management,Economics,Mathematics"
2129,PGDM,2014-12-22,2016-12-22,8,121,"Accounting,Administration,Business Management,Economics,Mathematics"
2130,PGDM,2014-12-22,2016-12-22,9,9,"Accounting,Administration,Business Management,Economics,Mathematics"
2131,PGDM,2014-12-22,2016-12-22,10,147,"Accounting,Administration,Business Management,Economics,Mathematics"
2132,PGDM,2014-12-22,2016-12-22,11,159,"Accounting,Administration,Business Management,Economics,Mathematics"
2133,PGDM,2014-12-22,2016-12-22,12,184,"Accounting,Administration,Business Management,Economics,Mathematics"
2134,PGDM,2014-12-22,2016-12-22,13,188,"Accounting,Administration,Business Management,Economics,Mathematics"
2135,PGDM,2014-12-22,2016-12-22,14,210,"Accounting,Administration,Business Management,Economics,Mathematics"
2136,PGDM,2014-12-22,2016-12-22,15,226,"Accounting,Administration,Business Management,Economics,Mathematics"
2137,PGDM,2014-12-22,2016-12-22,16,248,"Accounting,Administration,Business Management,Economics,Mathematics"
2138,PGDM,2014-12-22,2016-12-22,17,258,"Accounting,Administration,Business Management,Economics,Mathematics"
2139,PGDM,2014-12-22,2016-12-22,18,275,"Accounting,Administration,Business Management,Economics,Mathematics"
2140,PGDM,2014-12-22,2016-12-22,19,288,"Accounting,Administration,Business Management,Economics,Mathematics"
2141,PGDM,2014-12-22,2016-12-22,20,301,"Accounting,Administration,Business Management,Economics,Mathematics"
2142,PGDM,2014-12-22,2016-12-22,21,313,"Accounting,Administration,Business Management,Economics,Mathematics"
2143,PGDM,2014-12-22,2016-12-22,22,321,"Accounting,Administration,Business Management,Economics,Mathematics"
2144,PGDM,2014-12-22,2016-12-22,23,340,"Accounting,Administration,Business Management,Economics,Mathematics"
2145,PGDM,2014-12-22,2016-12-22,24,364,"Accounting,Administration,Business Management,Economics,Mathematics"
2146,PGDM,2014-12-22,2016-12-22,25,376,"Accounting,Administration,Business Management,Economics,Mathematics"
2147,PGDM,2014-12-22,2016-12-22,26,394,"Accounting,Administration,Business Management,Economics,Mathematics"
2148,PGDM,2014-12-22,2016-12-22,27,412,"Accounting,Administration,Business Management,Economics,Mathematics"
2149,PGDM,2014-12-22,2016-12-22,28,423,"Accounting,Administration,Business Management,Economics,Mathematics"
2150,PGDM,2014-12-22,2016-12-22,29,440,"Accounting,Administration,Business Management,Economics,Mathematics"
2151,PGDM,2014-12-22,2016-12-22,30,453,"Accounting,Administration,Business Management,Economics,Mathematics"
2152,PGDM,2014-12-22,2016-12-22,31,463,"Accounting,Administration,Business Management,Economics,Mathematics"
2153,PGDM,2014-12-22,2016-12-22,32,483,"Accounting,Administration,Business Management,Economics,Mathematics"
2154,PGDM,2014-12-22,2016-12-22,33,489,"Accounting,Administration,Business Management,Economics,Mathematics"
2155,PGDM,2014-12-22,2016-12-22,34,496,"Accounting,Administration,Business Management,Economics,Mathematics"
2156,PGDM,2014-12-22,2016-12-22,35,520,"Accounting,Administration,Business Management,Economics,Mathematics"
2157,PGDM,2014-12-22,2016-12-22,36,540,"Accounting,Administration,Business Management,Economics,Mathematics"
2158,PGDM,2014-12-22,2016-12-22,37,554,"Accounting,Administration,Business Management,Economics,Mathematics"
2159,PGDM,2014-12-22,2016-12-22,38,581,"Accounting,Administration,Business Management,Economics,Mathematics"
2160,PGDM,2014-12-22,2016-12-22,39,594,"Accounting,Administration,Business Management,Economics,Mathematics"
2161,PGDM,2014-12-22,2016-12-22,40,613,"Accounting,Administration,Business Management,Economics,Mathematics"
2162,PGDM,2014-12-22,2016-12-22,41,627,"Accounting,Administration,Business Management,Economics,Mathematics"
2163,PGDM,2014-12-22,2016-12-22,42,629,"Accounting,Administration,Business Management,Economics,Mathematics"
2164,PGDM,2014-12-22,2016-12-22,43,644,"Accounting,Administration,Business Management,Economics,Mathematics"
2165,PGDM,2014-12-22,2016-12-22,44,651,"Accounting,Administration,Business Management,Economics,Mathematics"
2166,PGDM,2014-12-22,2016-12-22,45,676,"Accounting,Administration,Business Management,Economics,Mathematics"
2167,PGDM,2014-12-22,2016-12-22,46,686,"Accounting,Administration,Business Management,Economics,Mathematics"
2168,PGDM,2014-12-22,2016-12-22,47,716,"Accounting,Administration,Business Management,Economics,Mathematics"
2169,PGDM,2014-12-22,2016-12-22,48,724,"Accounting,Administration,Business Management,Economics,Mathematics"
2170,PGDM,2014-12-22,2016-12-22,49,746,"Accounting,Administration,Business Management,Economics,Mathematics"
2171,PGDM,2014-12-22,2016-12-22,50,757,"Accounting,Administration,Business Management,Economics,Mathematics"
2172,PGDM,2014-12-22,2016-12-22,51,773,"Accounting,Administration,Business Management,Economics,Mathematics"
2173,PGDM,2014-12-22,2016-12-22,52,785,"Accounting,Administration,Business Management,Economics,Mathematics"
2174,PGDM,2014-12-22,2016-12-22,53,798,"Accounting,Administration,Business Management,Economics,Mathematics"
2175,PGDM,2014-12-22,2016-12-22,54,811,"Accounting,Administration,Business Management,Economics,Mathematics"
2176,PGDM,2014-12-22,2016-12-22,55,822,"Accounting,Administration,Business Management,Economics,Mathematics"
2177,PGDM,2014-12-22,2016-12-22,56,826,"Accounting,Administration,Business Management,Economics,Mathematics"
2178,PGDM,2014-12-22,2016-12-22,57,864,"Accounting,Administration,Business Management,Economics,Mathematics"
2179,PGDM,2014-12-22,2016-12-22,58,876,"Accounting,Administration,Business Management,Economics,Mathematics"
2180,PGDM,2014-12-22,2016-12-22,59,884,"Accounting,Administration,Business Management,Economics,Mathematics"
2181,PGDM,2014-12-22,2016-12-22,60,915,"Accounting,Administration,Business Management,Economics,Mathematics"
2182,PGDM,2014-12-22,2016-12-22,61,922,"Accounting,Administration,Business Management,Economics,Mathematics"
2183,PGDM,2014-12-22,2016-12-22,62,931,"Accounting,Administration,Business Management,Economics,Mathematics"
